chaos_id,canonical_smiles,molecular_formula
38696,Cc1ccc(C)c2c1N[C@H](C)C[C@H]2C,C13H19N
38697,Cc1ccc(C)c2c1c(C)cc1ccccc12,C17H16
38698,Cc1ccc(C)c2c1ccc1c3ccccc3ccc12,C20H16
38699,Cc1ccc(C)c2c1ccc1cc(C(C)C)ccc12,C19H20
38700,Cc1ccc(C)c2c1ccc1cccc(C)c12,C17H16
38701,Cc1ccc(C)c2c1ccc1ccccc12,C16H14
38702,Cc1ccc(C)c2c3ccccc3c3ccccc3c12,C20H16
38703,Cc1ccc(C)c2cc3c(C)ccc(C)c3cc12,C18H18
38704,Cc1ccc(C)c2cc3c(cc12)c(C)cc1ccccc13,C21H18
38705,Cc1ccc(C)c2cc3c(ccc4ccccc43)cc12,C20H16
38706,Cc1ccc(C)c2cc3ccccc3cc12,C16H14
38707,Cc1ccc(C)c2ccccc12,C12H12
38708,Cc1ccc(C)c2ncccc12,C11H11N
38709,Cc1ccc(C)cc1,C8H10
38710,Cc1ccc(C)n1-c1ccc(-n2c(C)ccc2C)cc1,C18H20N2
38711,Cc1ccc(C)n1-c1ccc(Br)cc1,C12H12BrN
38712,Cc1ccc(C)n1-c1ccc(Cl)cc1,C12H12ClN
38713,Cc1ccc(C)n1-c1ccc([N+](=O)[O-])cc1,C12H12N2O2
38714,Cc1ccc(C)n1-c1ccccc1,C12H13N
38715,Cc1ccc(C)n1-n1c(C)ccc1C,C12H16N2
38716,Cc1ccc(C)n1C,C7H11N
38717,Cc1ccc(C)n1C(C)C,C9H15N
38718,Cc1ccc(C)n1Cc1ccccc1,C13H15N
38719,Cc1ccc(C)nc1,C7H9N
38720,Cc1ccc(C)o1,C6H8O
38721,Cc1ccc(C)s1,C6H8S
38722,Cc1ccc(C2(C(=O)O)CC2CO)cc1,C12H14O3
38723,Cc1ccc(C2(C(Br)Br)OCCO2)cc1,C11H12Br2O2
38724,Cc1ccc(C2(O)CCCCC2)cc1,C13H18O
38725,Cc1ccc(C2(c3ccccc3)SCCS2)cc1,C16H16S2
38726,Cc1ccc(C23CNCC2C3)cc1,C12H15N
38727,Cc1ccc(C2=CC(=O)OC23CCCCC3)o1,C14H16O3
38728,Cc1ccc(C2=CC(c3ccccc3)C(C#N)(C#N)C(N)=C2C#N)cc1,C22H16N4
38729,Cc1ccc(C2=CCCCC2)cc1,C13H16
38730,Cc1ccc(C2=NC(c3ccc(C)cc3)C(c3ccc(C)cc3)N2)cc1,C24H24N2
38731,Cc1ccc(C2=NCCN2)cc1,C10H12N2
38732,Cc1ccc(C2CC(c3ccc(N)cc3)=NN2C(N)=S)cc1,C17H18N4S
38733,Cc1ccc(C2CC2)c(C)c1,C11H14
38734,Cc1ccc(C2CC2C(=O)c2ccccc2)cc1,C17H16O
38735,Cc1ccc(C2CCCCC2)c(C)c1,C14H20
38736,Cc1ccc(C2CCCCC2)cc1,C13H18
38737,Cc1ccc(C2CCCCC2)cc1C,C14H20
38738,Cc1ccc(C2N(C)CCN2C)cc1,C12H18N2
38739,Cc1ccc(C2NC(=O)NC3=C2C(=O)CC(C)(C)C3)cc1,C17H20N2O2
38740,Cc1ccc(C2NC(=S)NC3=C2C(=O)CC(C)(C)C3)cc1,C17H20N2OS
38741,Cc1ccc(C2OC(=O)c3ccccc32)c(C)c1,C16H14O2
38742,Cc1ccc(C2OC(=O)c3ccccc32)cc1,C15H12O2
38743,Cc1ccc(C2OCCC2Cl)cc1,C11H13ClO
38744,Cc1ccc(C2OCCCC2Cl)cc1,C12H15ClO
38745,Cc1ccc(C2OCCO2)cc1,C10H12O2
38746,Cc1ccc(C2OCCS2)cc1,C10H12OS
38747,Cc1ccc(C=C(c2ccc(C)cc2)c2ccc(C)cc2)cc1,C23H22
38748,Cc1ccc(C=C2C(=O)OC(C)(C)OC2=O)cc1,C14H14O4
38749,Cc1ccc(C=O)c(C)c1,C9H10O
38750,Cc1ccc(C=O)c(O)c1,C8H8O2
38751,Cc1ccc(C=O)cc1,C8H8O
38752,Cc1ccc(C=O)cc1Br,C8H7BrO
38753,Cc1ccc(C=O)cc1C,C9H10O
38754,Cc1ccc(C=O)cc1N=O,C8H7NO2
38755,Cc1ccc(C=O)cc1[N+](=O)[O-],C8H7NO3
38756,Cc1ccc(C=O)o1,C6H6O2
38757,Cc1ccc(CC#N)c(C)c1,C10H11N
38758,Cc1ccc(CC#N)cc1,C9H9N
38759,Cc1ccc(CC(=O)Cc2ccc(C)cc2C)c(C)c1,C19H22O
38760,Cc1ccc(CC(=O)Cc2ccccc2)c(C)c1,C17H18O
38761,Cc1ccc(CC(=O)Cl)c(C)c1,C10H11ClO
38762,Cc1ccc(CC(=O)O)c(C)c1,C10H12O2
38763,Cc1ccc(CC(=O)O)cc1,C9H10O2
38764,Cc1ccc(CC(=O)c2ccccc2)c(C)c1,C16H16O
38765,Cc1ccc(CC(C)C)c2c1CCC2C,C15H22
38766,Cc1ccc(CC(C)C)cc1,C11H16
38767,Cc1ccc(CC(C)O)c(C)c1,C11H16O
38768,Cc1ccc(CC(Cl)Cl)c(C)c1,C10H12Cl2
38769,Cc1ccc(CC(Cl)Cl)cc1C,C10H12Cl2
38770,Cc1ccc(CC(O)c2ccccc2)c(C)c1,C16H18O
38771,Cc1ccc(CC=C(Cl)Cl)cc1,C10H10Cl2
38772,Cc1ccc(CCBr)cc1,C9H11Br
38773,Cc1ccc(CCBr)cc1C,C10H13Br
38774,Cc1ccc(CCC(=O)O)c(C)c1,C11H14O2
38775,Cc1ccc(CCC(=O)O)cc1,C10H12O2
38776,Cc1ccc(CCC(C)(C(=O)O)C(=O)O)cc1,C13H16O4
38777,Cc1ccc(CCC(C)(C)C(=O)O)c2ccccc12,C17H20O2
38778,Cc1ccc(CCC(C)(C)C(=O)O)cc1,C13H18O2
38779,Cc1ccc(CCC(C)C(=O)O)cc1,C12H16O2
38780,Cc1ccc(CCC(O)C(C)C)cc1C,C14H22O
38781,Cc1ccc(CCCC(=O)O)c(C)c1,C12H16O2
38782,Cc1ccc(CCCC(=O)O)c(C)c1C,C13H18O2
38783,Cc1ccc(CCCC(=O)O)cc1,C11H14O2
38784,Cc1ccc(CCCC(=O)O)cc1C,C12H16O2
38785,Cc1ccc(CCCC(C)C(=O)O)cc1,C13H18O2
38786,Cc1ccc(CCCCCCc2ccc(C)cc2)cc1,C20H26
38787,Cc1ccc(CCCCc2ccc(C)o2)o1,C14H18O2
38788,Cc1ccc(CCCCc2ccc(C)s2)s1,C14H18S2
38789,Cc1ccc(CCO)cc1,C9H12O
38790,Cc1ccc(CCO)cc1C,C10H14O
38791,Cc1ccc(CC[Si](C)(Cl)Cl)cc1,C10H14Cl2Si
38792,Cc1ccc(CCc2ccc(C)cc2)cc1,C16H18
38793,Cc1ccc(CCc2ccccc2)cc1,C15H16
38794,Cc1ccc(CCl)c(C)c1,C9H11Cl
38795,Cc1ccc(CCl)c2ccccc12,C12H11Cl
38796,Cc1ccc(CCl)cc1,C8H9Cl
38797,Cc1ccc(CN(C)/N=N/c2ccc(C(=O)O)cc2)cc1,C16H17N3O2
38798,Cc1ccc(CN)cc1,C8H11N
38799,Cc1ccc(CN)o1,C6H9NO
38800,Cc1ccc(CNC=O)cc1,C9H11NO
38801,Cc1ccc(CO)c(-c2c(CO)ccc(C)c2C)c1C,C18H22O2
38802,Cc1ccc(CO)c2ccccc12,C12H12O
38803,Cc1ccc(CO)cc1,C8H10O
38804,Cc1ccc(CO)cc1C,C9H12O
38805,Cc1ccc(CO)o1,C6H8O2
38806,Cc1ccc(C[Se]CCC(=O)O)cc1,C11H14O2Se
38807,Cc1ccc(Cc2ccc(C)cc2)cc1,C15H16
38808,Cc1ccc(Cc2ccc(C=O)s2)s1,C11H10OS2
38809,Cc1ccc(Cc2ccc(Cc3ccc(C)cc3C)cc2)c(C)c1,C24H26
38810,Cc1ccc(Cc2ccc3ccc4cccc5ccc2c3c45)c(C)c1,C25H20
38811,Cc1ccc(Cc2ccc3ccccc3c2)cc1,C18H16
38812,Cc1ccc(Cc2cccc(C)c2)cc1,C15H16
38813,Cc1ccc(Cc2ccccc2)c(C)c1,C15H16
38814,Cc1ccc(Cc2ccccc2)c(O)c1Cc1ccccc1,C21H20O
38815,Cc1ccc(Cc2ccccc2)cc1,C14H14
38816,Cc1ccc(Cc2ccccc2)cc1C,C15H16
38817,Cc1ccc(Cc2ccccc2)o1,C12H12O
38818,Cc1ccc(Cc2ccccc2C)cc1,C15H16
38819,Cc1ccc(Cc2cccs2)s1,C10H10S2
38820,Cc1ccc(Cl)[n+](C)c1,C7H9ClN
38821,Cc1ccc(Cl)c(C(C)C)c1,C10H13Cl
38822,Cc1ccc(Cl)c(C)c1N,C8H10ClN
38823,Cc1ccc(Cl)c(Cl)c1,C7H6Cl2
38824,Cc1ccc(Cl)c(N)c1,C7H8ClN
38825,Cc1ccc(Cl)c(N)c1Cl,C7H7Cl2N
38826,Cc1ccc(Cl)c(O)c1,C7H7ClO
38827,Cc1ccc(Cl)c2cc3ccccc3cc12,C15H11Cl
38828,Cc1ccc(Cl)cc1,C7H7Cl
38829,Cc1ccc(Cl)cc1/N=C\c1ccccc1O,C14H12ClNO
38830,Cc1ccc(Cl)cc1C,C8H9Cl
38831,Cc1ccc(Cl)cc1C(C)C,C10H13Cl
38832,Cc1ccc(Cl)cc1Cl,C7H6Cl2
38833,Cc1ccc(Cl)cc1N,C7H8ClN
38834,Cc1ccc(Cl)cc1N=C=O,C8H6ClNO
38835,Cc1ccc(Cl)cc1NC(=O)c1cc([N+](=O)[O-])ccc1O,C14H11ClN2O4
38836,Cc1ccc(Cl)cc1NC(=O)c1cccc([N+](=O)[O-])c1O,C14H11ClN2O4
38837,Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(N)cc1,C13H13ClN2O2S
38838,Cc1ccc(Cl)cc1Nc1nc(CC(C)O)ns1,C12H14ClN3OS
38839,Cc1ccc(Cl)cc1[N+](=O)[O-],C7H6ClNO2
38840,Cc1ccc(Cl)nc1,C6H6ClN
38841,Cc1ccc(F)c(F)c1,C7H6F2
38842,Cc1ccc(F)c(N)c1,C7H8FN
38843,Cc1ccc(F)cc1,C7H7F
38844,Cc1ccc(F)cc1F,C7H6F2
38845,Cc1ccc(F)cc1I,C7H6FI
38846,Cc1ccc(F)cc1N=C=O,C8H6FNO
38847,Cc1ccc(I)c(C)c1,C8H9I
38848,Cc1ccc(I)cc1,C7H7I
38849,Cc1ccc(N(C(=O)Cl)c2ccc(Oc3ccccc3)cc2)c(C)c1,C21H18ClNO2
38850,Cc1ccc(N(C)/N=C2/C=C(c3ccccc3)OC2=O)c([N+](=O)[O-])c1,C18H15N3O4
38851,Cc1ccc(N(C)/N=C2/C=C(c3ccccc3)OC2=O)cc1,C18H16N2O2
38852,Cc1ccc(N(C)C(=O)Cl)cc1,C9H10ClNO
38853,Cc1ccc(N(C)C)c(C)c1,C10H15N
38854,Cc1ccc(N(C)C)c2ccccc12,C13H15N
38855,Cc1ccc(N(C)C)cc1,C9H13N
38856,Cc1ccc(N(CC(=O)c2ccccc2)CC(=O)c2ccccc2)cc1,C23H21NO2
38857,Cc1ccc(N(CCCCl)CCCCl)cc1,C13H19Cl2N
38858,Cc1ccc(N(CCCO)CCCO)cc1,C13H21NO2
38859,Cc1ccc(N(CCO)CCO)cc1,C11H17NO2
38860,Cc1ccc(N(N=O)c2ccc(C)cc2)cc1,C14H14N2O
38861,Cc1ccc(N(N=O)c2ccccc2)cc1,C13H12N2O
38862,Cc1ccc(N(O)C(=O)/C=C/c2ccc3c(c2)OCO3)cc1,C17H15NO4
38863,Cc1ccc(N(O)C(=O)/C=C/c2ccccc2)cc1,C16H15NO2
38864,Cc1ccc(N(O)C(=O)/C=C/c2ccco2)cc1,C14H13NO3
38865,Cc1ccc(N(O)C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)cc1,C14H11N3O6
38866,Cc1ccc(N(O)C(=O)c2ccc(Br)cc2)cc1,C14H12BrNO2
38867,Cc1ccc(N(O)C(=O)c2ccc(Cl)cc2)cc1,C14H12ClNO2
38868,Cc1ccc(N(O)C(=O)c2ccc(F)cc2)cc1,C14H12FNO2
38869,Cc1ccc(N(O)C(=O)c2ccc(I)cc2)cc1,C14H12INO2
38870,Cc1ccc(N(O)C(=O)c2ccc([N+](=O)[O-])cc2)cc1,C14H12N2O4
38871,Cc1ccc(N(O)C(=O)c2ccc3ccccc3c2)cc1,C18H15NO2
38872,Cc1ccc(N(O)C(=O)c2cccc(Br)c2)cc1,C14H12BrNO2
38873,Cc1ccc(N(O)C(=O)c2cccc(C)c2)cc1,C15H15NO2
38874,Cc1ccc(N(O)C(=O)c2cccc3ccccc23)cc1,C18H15NO2
38875,Cc1ccc(N(O)C(=O)c2ccccc2)cc1,C14H13NO2
38876,Cc1ccc(N(O)C(=O)c2ccccc2Br)cc1,C14H12BrNO2
38877,Cc1ccc(N(O)C(=O)c2ccccc2C)cc1,C15H15NO2
38878,Cc1ccc(N(O)C(=O)c2ccccc2Cl)cc1,C14H12ClNO2
38879,Cc1ccc(N(O)C(=O)c2ccccc2F)cc1,C14H12FNO2
38880,Cc1ccc(N(O)C(=O)c2ccccc2I)cc1,C14H12INO2
38881,Cc1ccc(N(O)C(=O)c2ccccc2[N+](=O)[O-])cc1,C14H12N2O4
38882,Cc1ccc(N(O)C(=O)c2ccco2)cc1,C12H11NO3
38883,Cc1ccc(N(O)C(=O)c2cccs2)cc1,C12H11NO2S
38884,Cc1ccc(N(c2ccc(C)cc2)c2ccc(C)cc2)cc1,C21H21N
38885,Cc1ccc(N(c2ccc(C)cc2)c2cccc(C)c2)cc1,C21H21N
38886,Cc1ccc(N(c2ccc(C)cc2)c2cccc([N+](=O)[O-])c2)cc1,C20H18N2O2
38887,Cc1ccc(N(c2cccc(C)c2)c2cccc(C)c2)cc1,C21H21N
38888,Cc1ccc(N(c2ccccc2)c2ccc(C)cc2)cc1,C20H19N
38889,Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,C19H17N
38890,Cc1ccc(N(c2ccccc2)c2ccccc2)cc1[N+](=O)[O-],C19H16N2O2
38891,Cc1ccc(N)c(Br)c1,C7H8BrN
38892,Cc1ccc(N)c(C(=O)O)c1,C8H9NO2
38893,Cc1ccc(N)c(C)c1,C8H11N
38894,Cc1ccc(N)c(Cl)c1,C7H8ClN
38895,Cc1ccc(N)c(F)c1,C7H8FN
38896,Cc1ccc(N)c(N)c1,C7H10N2
38897,Cc1ccc(N)c(Nc2ccc(I)cc2)c1,C13H13IN2
38898,Cc1ccc(N)c(Nc2ccc(O)cc2)c1,C13H14N2O
38899,Cc1ccc(N)c(S(=O)(=O)O)c1,C7H9NO3S
38900,Cc1ccc(N)c([N+](=O)[O-])c1,C7H8N2O2
38901,Cc1ccc(N)c2ccccc12,C11H11N
38902,Cc1ccc(N)cc1,C7H9N
38903,Cc1ccc(N)cc1C,C8H11N
38904,Cc1ccc(N)cc1C(C)C,C10H15N
38905,Cc1ccc(N)cc1Cl,C7H8ClN
38906,Cc1ccc(N)cc1N,C7H10N2
38907,Cc1ccc(N)cc1[N+](=O)[O-],C7H8N2O2
38908,Cc1ccc(N)nc1,C6H8N2
38909,Cc1ccc(N)nc1N,C6H9N3
38910,Cc1ccc(N/C=N/C#N)cc1,C9H9N3
38911,Cc1ccc(N2C(=O)C(=O)N(c3ccc(C)cc3)C(=O)C2=O)cc1,C18H14N2O4
38912,Cc1ccc(N2C(=O)C=CC2=O)c(C)c1,C12H11NO2
38913,Cc1ccc(N2C(=O)C=CC2=O)cc1,C11H9NO2
38914,Cc1ccc(N2C(=O)CCC2=O)cc1,C11H11NO2
38915,Cc1ccc(N2C(C)COCC2C)cc1,C13H19NO
38916,Cc1ccc(N2CCCN(CCO)CCC2)cc1,C15H24N2O
38917,Cc1ccc(N2CCN(c3ccc(C)cc3)C(C)C2C)cc1,C20H26N2
38918,Cc1ccc(N2CCOCC2)cc1,C11H15NO
38919,Cc1ccc(N2CN(c3ccc(C)cc3)C(C)C2C)cc1,C19H24N2
38920,Cc1ccc(N=C(Cl)Cl)cc1,C8H7Cl2N
38921,Cc1ccc(N=C=O)cc1,C8H7NO
38922,Cc1ccc(N=C=O)cc1Cl,C8H6ClNO
38923,Cc1ccc(N=C=O)cc1N=C=O,C9H6N2O2
38924,Cc1ccc(NC(=N\O)/C(=N\O)c2ccc(Cl)cc2)cc1,C15H14ClN3O2
38925,Cc1ccc(NC(=O)/C=C\C(=O)O)cc1,C11H11NO3
38926,Cc1ccc(NC(=O)/C=N/O)c(C)c1,C10H12N2O2
38927,Cc1ccc(NC(=O)C(=O)Cl)cc1,C9H8ClNO2
38928,Cc1ccc(NC(=O)C(=O)Nc2ccc(C)cc2)cc1,C16H16N2O2
38929,Cc1ccc(NC(=O)C(=O)O)cc1,C9H9NO3
38930,Cc1ccc(NC(=O)C(C)Cl)cc1,C10H12ClNO
38931,Cc1ccc(NC(=O)C(c2ccccc2)c2ccccc2)cc1,C21H19NO
38932,Cc1ccc(NC(=O)C2CCC(C)(C(=O)O)C2(C)C)cc1,C17H23NO3
38933,Cc1ccc(NC(=O)CC(=O)CBr)cc1,C11H12BrNO2
38934,Cc1ccc(NC(=O)CC(=O)CI)cc1,C11H12INO2
38935,Cc1ccc(NC(=O)CCC(=O)O)cc1,C11H13NO3
38936,Cc1ccc(NC(=O)CCC2CCCCC2)cc1,C16H23NO
38937,Cc1ccc(NC(=O)Cc2ccccc2)cc1,C15H15NO
38938,Cc1ccc(NC(=O)N(C)C)cc1,C10H14N2O
38939,Cc1ccc(NC(=O)N(C)C)cc1Cl,C10H13ClN2O
38940,Cc1ccc(NC(=O)N/C=C/NC(=O)Nc2ccc(C)cc2)cc1,C18H20N4O2
38941,Cc1ccc(NC(=O)NOCc2ccccc2)cc1,C15H16N2O2
38942,Cc1ccc(NC(=O)Nc2ccc(C)cc2)cc1,C15H16N2O
38943,Cc1ccc(NC(=O)Nc2ccc(C)cc2C)c(C)c1,C17H20N2O
38944,Cc1ccc(NC(=O)Nc2ccccn2)cc1,C13H13N3O
38945,Cc1ccc(NC(=O)OCC(C)C)cc1,C12H17NO2
38946,Cc1ccc(NC(=O)OCC(C)C)cc1NC(=O)OCC(C)C,C17H26N2O4
38947,Cc1ccc(NC(=O)c2[nH]nc(C)c2[N+](=O)[O-])cc1,C12H12N4O3
38948,Cc1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2O)cc1,C14H12N2O4
38949,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(C)cc3)cc2)cc1,C22H20N2O2
38950,Cc1ccc(NC(=O)c2cccc([N+](=O)[O-])c2O)cc1,C14H12N2O4
38951,Cc1ccc(NC(=O)c2ccccc2)cc1Cl,C14H12ClNO
38952,Cc1ccc(NC(=O)c2ccccc2O)cc1,C14H13NO2
38953,Cc1ccc(NC(=S)c2ccccn2)cc1,C13H12N2S
38954,Cc1ccc(NC(C)C(C)Nc2ccc(C)cc2)cc1,C18H24N2
38955,Cc1ccc(NC(CC(=O)c2ccccc2)c2ccccc2)cc1,C22H21NO
38956,Cc1ccc(NC(N)=O)cc1,C8H10N2O
38957,Cc1ccc(NC2=NCCC3(CCCCC3)S2)cc1,C16H22N2S
38958,Cc1ccc(NC2=NCCC3(CCCCC3)S2)cc1Cl,C16H21ClN2S
38959,Cc1ccc(NC2=NCCN2)c(C)c1,C11H15N3
38960,Cc1ccc(NC2=NCCN2)cc1,C10H13N3
38961,Cc1ccc(NC=O)c(C)c1,C9H11NO
38962,Cc1ccc(NC=O)cc1,C8H9NO
38963,Cc1ccc(NCC(=O)O)c(C)c1,C10H13NO2
38964,Cc1ccc(NN)cc1,C7H10N2
38965,Cc1ccc(NNC(=O)c2ccccc2)cc1,C14H14N2O
38966,Cc1ccc(NNc2ccc(I)cc2)cc1,C13H13IN2
38967,Cc1ccc(NO)cc1,C7H9NO
38968,Cc1ccc(NS(=O)(=O)C(C)C)cc1,C10H15NO2S
38969,Cc1ccc(NS(=O)(=O)C(F)(F)F)cc1,C8H8F3NO2S
38970,Cc1ccc(NS(=O)(=O)c2[nH]cnc2Br)cc1,C10H10BrN3O2S
38971,Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)c(Cl)c1,C13H13ClN2O2S
38972,Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1Cl,C13H13ClN2O2S
38973,Cc1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)nc1,C12H11N3O4S
38974,Cc1ccc(Nc2c([N+](=O)[O-])c(C)nn2-c2ccccc2)cc1,C17H16N4O2
38975,Cc1ccc(Nc2cc(Cl)ccc2[N+](=O)[O-])cc1,C13H11ClN2O2
38976,Cc1ccc(Nc2cc(I)ccc2N)cc1,C13H13IN2
38977,Cc1ccc(Nc2cc(I)ccc2[N+](=O)[O-])cc1,C13H11IN2O2
38978,Cc1ccc(Nc2ccc(-c3cccc(-c4ccccc4)c3)cc2)cc1,C25H21N
38979,Cc1ccc(Nc2ccc(C)cc2)cc1,C14H15N
38980,Cc1ccc(Nc2ccc(N)cc2)cc1,C13H14N2
38981,Cc1ccc(Nc2ccc(N)cc2C)cc1,C14H16N2
38982,Cc1ccc(Nc2ccc(Oc3ccccc3)cc2)c(C)c1,C20H19NO
38983,Cc1ccc(Nc2cccc3cccc(S(=O)(=O)O)c23)cc1,C17H15NO3S
38984,Cc1ccc(Nc2ccccc2)cc1,C13H13N
38985,Cc1ccc(Nc2nc(CC(C)O)ns2)cc1Cl,C12H14ClN3OS
38986,Cc1ccc(O)c(-c2ccn(C(=O)c3ccncc3)n2)c1,C16H13N3O2
38987,Cc1ccc(O)c(-n2nc3ccccc3n2)c1,C13H11N3O
38988,Cc1ccc(O)c(Br)c1,C7H7BrO
38989,Cc1ccc(O)c(C(=O)/C=C/c2ccc(Cl)cc2)c1,C16H13ClO2
38990,Cc1ccc(O)c(C(=O)/C=C/c2ccc(N(C)C)cc2)c1,C18H19NO2
38991,Cc1ccc(O)c(C(=O)/C=C/c2ccccc2)c1,C16H14O2
38992,Cc1ccc(O)c(C(=O)C(C)C)c1,C11H14O2
38993,Cc1ccc(O)c(C(=O)O)c1,C8H8O3
38994,Cc1ccc(O)c(C(=O)c2ccccc2)c1,C14H12O2
38995,Cc1ccc(O)c(C(C)(C)C)c1,C11H16O
38996,Cc1ccc(O)c(C(C)(C)CC(C)(C)C)c1,C15H24O
38997,Cc1ccc(O)c(C)c1,C8H10O
38998,Cc1ccc(O)c(C)c1C,C9H12O
38999,Cc1ccc(O)c(C)c1O,C8H10O2
39000,Cc1ccc(O)c(C2=NN(c3ccccc3)C(c3ccccc3)C2)c1,C22H20N2O
39001,Cc1ccc(O)c(C2=NNC(c3ccccc3)C2)c1,C16H16N2O
39002,Cc1ccc(O)c(C=O)c1,C8H8O2
39003,Cc1ccc(O)c(Cc2ccccc2)c1,C14H14O
39004,Cc1ccc(O)c(F)c1,C7H7FO
39005,Cc1ccc(O)c(N)c1,C7H9NO
39006,Cc1ccc(O)c(N)c1C,C8H11NO
39007,Cc1ccc(O)c(O)c1,C7H8O2
39008,Cc1ccc(O)c([N+](=O)[O-])c1,C7H7NO3
39009,Cc1ccc(O)c2c1C(C)CCC2C,C13H18O
39010,Cc1ccc(O)c2c1CCC2,C10H12O
39011,Cc1ccc(O)cc1,C7H8O
39012,Cc1ccc(O)cc1C,C8H10O
39013,Cc1ccc(O)cc1C(C)C,C10H14O
39014,Cc1ccc(O)cc1[N+](=O)[O-],C7H7NO3
39015,Cc1ccc(O)cn1,C6H7NO
39016,Cc1ccc(O/C(F)=C\Cl)cc1,C9H8ClFO
39017,Cc1ccc(OB(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,C21H21BO3
39018,Cc1ccc(OC(=O)/C=C/c2ccccc2)cc1,C16H14O2
39019,Cc1ccc(OC(=O)C(F)(F)C(F)(F)F)cc1,C10H7F5O2
39020,Cc1ccc(OC(=O)C(F)(F)F)cc1,C9H7F3O2
39021,Cc1ccc(OC(=O)N(C)C)cc1,C10H13NO2
39022,Cc1ccc(OC(=O)Oc2ccc(C)cc2)cc1,C15H14O3
39023,Cc1ccc(OC(=O)SC(C)C)cc1,C11H14O2S
39024,Cc1ccc(OC(=O)[C@H]2CC[C@@H](C(=O)Oc3ccc(C)cc3)CC2)cc1,C22H24O4
39025,Cc1ccc(OC(=O)c2ccc([N+](=O)[O-])cc2)cc1,C14H11NO4
39026,Cc1ccc(OC(=O)c2ccccc2)cc1,C14H12O2
39027,Cc1ccc(OC(=O)c2ccccc2)cc1C,C15H14O2
39028,Cc1ccc(OC(C)(C)C)cc1,C11H16O
39029,Cc1ccc(OC(C)C#N)cc1,C10H11NO
39030,Cc1ccc(OC(C)C)cc1,C10H14O
39031,Cc1ccc(OC(CO)CO)cc1,C10H14O3
39032,Cc1ccc(OC(F)(F)C(Cl)Cl)cc1,C9H8Cl2F2O
39033,Cc1ccc(OC(F)(F)CCl)cc1,C9H9ClF2O
39034,Cc1ccc(OC2CC(C)OC2C)cc1,C13H18O2
39035,Cc1ccc(OC2CCCCO2)c(Br)c1,C12H15BrO2
39036,Cc1ccc(OCC(=O)O)c(C)c1,C10H12O3
39037,Cc1ccc(OCC(=O)O)c(F)c1,C9H9FO3
39038,Cc1ccc(OCC(=O)O)cc1,C9H10O3
39039,Cc1ccc(OCC(C)C)c(Br)c1,C11H15BrO
39040,Cc1ccc(OCC(CCl)OC(=O)Nc2ccccc2)cc1,C17H18ClNO3
39041,Cc1ccc(OCC(O)CCl)cc1,C10H13ClO2
39042,Cc1ccc(OCC(O)CO)cc1,C10H14O3
39043,Cc1ccc(OCC(O)COC(C)C)cc1,C13H20O3
39044,Cc1ccc(OCC(O)COc2ccc(C)cc2)cc1,C17H20O3
39045,Cc1ccc(OCC2CN=C(N)O2)c(C)c1,C12H16N2O2
39046,Cc1ccc(OCC2CN=C(N)O2)cc1C,C12H16N2O2
39047,Cc1ccc(OCC2CO2)cc1,C10H12O2
39048,Cc1ccc(OCC2CS2)cc1,C10H12OS
39049,Cc1ccc(OCCC#N)cc1,C10H11NO
39050,Cc1ccc(OCCO)c(N)c1,C9H13NO2
39051,Cc1ccc(OCc2ccccc2)c(C)c1,C15H16O
39052,Cc1ccc(OCc2ccccc2)cc1,C14H14O
39053,Cc1ccc(ON=C2CCCCC2)cc1,C13H17NO
39054,Cc1ccc(OOc2ccc(C)cc2)cc1,C14H14O2
39055,Cc1ccc(OP(=O)(F)F)cc1,C7H7F2O2P
39056,Cc1ccc(OP(=O)(NN)Oc2ccc(C)cc2)cc1,C14H17N2O3P
39057,Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,C19H17O4P
39058,Cc1ccc(OP(C)(=S)Oc2ccc([N+](=O)[O-])cc2)cc1,C14H14NO4PS
39059,Cc1ccc(O[Si](C)(C)C)cc1,C10H16OSi
39060,Cc1ccc(Oc2ccc(C)cc2)cc1,C14H14O
39061,Cc1ccc(Oc2ccccc2)cc1,C13H12O
39062,Cc1ccc(Oc2ccccc2C)cc1,C14H14O
39063,Cc1ccc(P(=O)(O)O)cc1,C7H9O3P
39064,Cc1ccc(P(Cl)Cl)cc1,C7H7Cl2P
39065,Cc1ccc(S(=O)(=O)/C(=C\c2ccccc2)C(=O)OC(C)C)cc1,C19H20O4S
39066,Cc1ccc(S(=O)(=O)/C=C/c2ccccc2)cc1,C15H14O2S
39067,Cc1ccc(S(=O)(=O)/C=C\c2ccccc2)cc1,C15H14O2S
39068,Cc1ccc(S(=O)(=O)/N=C(\Cc2ccccn2)C2CCCC2)cc1,C19H22N2O2S
